Year,Item,Producer Price (USD/tonne),Consumer Price Index (2015=100),Production Value (1000 USD),Climate Emissions (kt),Input Price (USD)
2023,Taro,673.8592587729518,104.46123942522551,133915.52936878017,287.258501101348,775.1586158296038
2001,"Meat of pig with the bone, fresh or chilled (biological)",694.9409940770021,79.46898086118942,142467.73497960836,114.72748039653453,764.0560352449418
2007,Taro,717.297167580829,82.8890344821389,149443.2113503208,142.19377186863602,833.9108841511402
2014,Potatoes,678.5147474242826,103.93088580204278,145118.9029395978,237.24275674652347,782.5734327056538
2006,Unmanufactured tobacco,666.6782539173369,105.51406017261047,150890.5287573354,192.4930189952827,824.5001528497055
2005,"Meat of chickens, fresh or chilled",613.1213631656317,101.51874401872539,137640.21154551746,148.2393873836189,791.819378587585
2000,"Hen eggs in shell, fresh",673.2584651383982,76.81153827392205,150318.78029091097,110.16719106013764,773.6307126934734
2014,Plantains and cooking bananas,674.611528479308,85.85574702443154,143467.53000353838,123.40103191857804,806.4281645831022
2022,"Hen eggs in shell, fresh",691.6416150892065,94.91013112825168,142982.2406705502,126.41073141100608,788.4256596458636
2006,Taro,651.2182676169515,79.81743558162259,151618.46132710084,172.08712725730686,792.1047746712572
2016,"Meat of chickens, fresh or chilled",659.4213326557484,113.12109141221336,152472.73174224613,181.28862822889457,799.1449154713175
2001,"Cassava, fresh",628.1328430036987,56.527445851015784,151836.7245729,164.30280593326225,780.0025400695484
2008,Yams,603.7341264563023,80.87555727973668,156856.4357177049,169.77484666861292,763.824069702115
2008,"Seed cotton, unginned",639.2179979389207,84.9131524672265,152997.24413468025,119.19937760511334,795.2214044898354
2012,Natural rubber in primary forms,625.3631362352337,49.89749503869746,142686.04317380209,186.39234267602384,815.5251508371989
2005,"Pistachios, in shell",682.5742795254425,71.6132130567311,147371.41673314184,235.76146920667918,778.2149716062871
2005,Tomatoes,656.9288889628185,101.935992698405,144862.2365500389,163.59595327735096,799.3260421098349
2019,"Meat of chickens, fresh or chilled",656.3257967605806,93.01090455856843,156808.6753922089,162.6212020433557,826.3569397555061
2019,Unmanufactured tobacco,642.9405192775679,116.1536903409175,152187.57586595713,175.8855899674718,794.4514990390452
2020,Yams,575.4959476874512,115.73504669854626,145718.82540889631,227.64578035279897,797.9686842204394
2002,Unmanufactured tobacco,717.7222331252508,99.05234568933317,151052.7750812286,126.99938739289735,797.3510438565299
2016,"Coffee, green",642.4647949795205,97.25522374528464,140502.23376089806,244.27790415143616,782.599908266661
2016,"Cassava, fresh",660.100308567327,93.54561663895748,147914.53478069097,192.79664933659126,776.3797064158547
2011,"Cow peas, dry",628.8261457041449,52.73041974208162,141973.61362944817,173.16957214977276,776.4615493981007
2015,Plantains and cooking bananas,701.6308209660433,71.63825731038284,138220.26508932657,232.39747919804537,803.6104607246676
2014,Palm oil,676.775778773944,94.06678255675799,150585.90728011276,112.6324336710066,811.4042440231771
2012,"Pistachios, in shell",647.6819521048482,101.79703564148905,151206.18156840134,197.83781417706479,812.3484415532793
2022,Sweet potatoes,660.7060223225035,96.90169719234608,148949.28927352352,193.25101559016025,788.6759397094129
2000,Natural honey,722.8183083265703,79.1696754945391,145748.3908896311,124.96278414513974,818.1129676031351
2016,Tomatoes,670.2838277063859,106.61774424731641,140331.43281823155,194.76744351252043,802.3940731747307
2002,"Cow peas, dry",667.0209045343471,114.79331044159352,140856.49173887735,185.9007963338537,797.6616412203425
2014,Unmanufactured tobacco,644.2314660786462,106.62649401464407,141816.8261937696,162.79863138033267,729.4596635324505
2003,"Coffee, green",615.6354761486551,107.40063995413104,145494.85963383896,214.87641512634602,779.8986045523945
2003,"Seed cotton, unginned",667.6717504554439,84.1682630409458,152044.11976048816,143.14782474694616,765.8248387397766
2017,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",682.2374640325628,108.69566185078595,151965.24714785686,185.25159965699783,808.7882669258044
2016,"Meat of goat, fresh or chilled (biological)",705.4604445926543,94.74302960018883,138420.3880943992,165.15184824206344,798.1474634231229
2018,Cocoa beans,605.0180146278345,100.22998293810404,143197.05940887885,141.000696214446,774.80706905682
2010,Yams,638.7200208521334,98.0381276526446,143062.42099460438,196.87977162076794,802.3340479538754
2019,"Coffee, green",655.0506779461307,90.7343434286678,134005.31044995735,161.3487499973718,767.7769494603953
2002,Unmanufactured tobacco,672.3684852056282,79.65661288343944,149493.83082721313,98.08521442935204,775.3715348191705
2007,"Coffee, green",668.1218999169715,91.32460005696328,145432.426970871,81.68223212893017,782.0423701672233
2013,Yams,668.8222500922061,107.3580742725163,146097.5134093087,211.18841076898948,807.0495232214195
2000,Raw milk of cattle,684.7157924199225,85.93451293058033,153392.5813843418,110.70553200348786,824.2356303686003
2013,Bananas,645.374117339451,105.95685894939616,147104.77115888539,185.7047620348597,784.5266278176435
2001,Cocoa beans,700.4971539298351,103.61271006953905,144509.5737676335,174.4831320462369,822.6959696166878
2022,Raw milk of cattle,685.4764839138087,88.07258905497652,149523.61419748832,153.3089485162844,797.1948677967514
2003,Unmanufactured tobacco,662.8779427389818,113.38865156456762,151957.5853253414,269.56896022559636,800.9695600030267
2023,Unmanufactured tobacco,720.5001504194917,87.22344994241338,148145.56392270973,180.71923828785168,794.9707056299733
2018,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",719.1653917299773,115.19985294946345,150109.17408595432,209.51721149893265,792.3005217168009
2005,"Onions and shallots, dry (excluding dehydrated)",700.4597713186384,99.06855473338855,145935.38784374917,185.97634813181983,805.0327975193007
2000,"Meat of pig with the bone, fresh or chilled (biological)",581.9162075457905,92.31866123347126,146253.93736066527,160.15856620895534,811.0532205081631
2016,Palm kernels,719.8412634443634,79.23962930520916,147228.32964395772,170.78109985303232,778.5545707118051
2007,Raw milk of cattle,696.3156663369823,91.23274655824835,142897.62134030028,244.66267564785358,792.460787393132
2018,"Pistachios, in shell",732.6651697942124,89.50025730785767,143822.9180206156,226.14080199485088,829.6322987289875
2020,Natural honey,709.5968484148304,73.68220423151038,153552.62430155597,269.3348589492594,799.7905698708927
2000,Taro,719.8231909877428,89.29241866950896,156703.0065717752,182.81764201347357,801.9806738731052
2004,"Meat of cattle with the bone, fresh or chilled (biological)",698.8325561682356,80.49960230881769,154624.2156626545,127.88868407979199,819.5921675638707
2015,Bananas,712.9337066221896,101.3465265449557,140046.93930862084,149.70969014683877,786.221906798829
2005,"Groundnuts, excluding shelled",732.2966228848575,112.15085714619701,139563.93841953872,112.34662777489982,795.5675843464971
2007,"Cassava, fresh",678.9695528141704,74.15291486584536,140709.6789327378,210.08774380859325,812.5836947164938
2012,Raw milk of cattle,625.3059943404803,118.2412659357778,147335.163301861,142.43972156096697,821.024841410089
2015,"Groundnuts, excluding shelled",663.2490836623699,90.62838449449703,132619.60313067527,18.969640048853876,748.943930914414
2002,"Meat of pig with the bone, fresh or chilled (biological)",684.1712786443273,77.93132923619626,143719.21825936608,294.9243222813259,781.5134209666147
2018,Plantains and cooking bananas,674.719538193971,103.92297171339672,153698.72253826915,143.20548044041362,776.2794906575367
2011,"Meat of chickens, fresh or chilled (biological)",635.0760516780415,85.85983283644825,151575.42024610814,142.90599109053892,793.7702947166812
2015,"Cassava, fresh",623.5408819069748,91.33059986980156,144117.75283959607,255.31612199784772,777.7933412526528
2010,Yams,650.2380306037794,86.49247634709279,144496.4488866104,111.3229648249536,809.5289067747203
2009,Unmanufactured tobacco,696.7050973423487,80.30558103230047,149499.4346264981,228.56583169148772,799.6950036055002
2019,Plantains and cooking bananas,719.8831037875133,103.41660549630252,151339.5698686846,142.3634151936283,814.0306001716054
2003,"Groundnuts, excluding shelled",699.9699390761552,88.26212896686116,143997.53975376478,105.54576513498644,815.3069559319936
2011,"Meat of chickens, fresh or chilled",704.1957292762484,71.00687312758528,145491.39598386642,257.0214254337362,809.8285171528391
2022,"Beans, dry",670.0484434679175,100.82255187351296,143833.17744986346,217.89038471795575,789.5309857623217
2001,"Cow peas, dry",620.2104369316453,74.47291474491763,140006.47888558754,217.73558659058153,798.3323475596546
2023,Palm kernels,658.8162932363431,75.2577474201451,145564.50735235453,190.1183147042681,787.0293186781262
2021,Natural rubber in primary forms,664.7099783066528,110.44574308493371,145183.58839141976,201.6906190187134,768.9520905051264
2018,Potatoes,657.5613360577538,74.61155152212079,140360.00551252032,110.12763612742722,815.3225537262765
2004,Palm oil,674.1137566240631,57.80997715636161,149893.63078065225,177.3160802270624,794.5655042391362
2007,Maize (corn),685.7155034596127,101.8995722846964,149079.82948559304,125.29738734228712,766.19455750203
2006,Unmanufactured tobacco,698.0633663101291,87.99869856805701,150141.82459668897,102.28851141167665,806.9857882062742
2013,Tomatoes,664.1293147318343,89.29182319320222,142822.87431514176,192.28320390023094,791.7678184320672
2023,Palm kernels,615.3601284934864,87.83914411002097,136745.34770189036,229.6430151478066,755.0507173321046
2022,"Onions and shallots, dry (excluding dehydrated)",657.9865790840902,96.03169909555487,148999.88174069184,152.56709615342618,768.7722113352286
2002,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",673.7842225725838,81.26586138172794,143342.66251931502,161.1348927481023,782.2345736113002
2017,"Groundnuts, excluding shelled",709.1571483268265,114.69837312876044,142209.8854262351,114.8280051106774,800.4570379533999
2015,Potatoes,655.438675397301,70.41319280563299,140377.9607192464,172.09639466922428,812.0071964855334
2022,Potatoes,687.8492195148062,99.22977376043082,145286.6134520278,209.73934298425007,811.3221753984733
2018,Unmanufactured tobacco,681.1755476518872,102.18846506842273,154549.86257771595,211.31192420121803,808.3040558831283
2018,"Beans, dry",673.7899266565258,81.16187359777331,144135.978485686,198.994346146376,795.5595493506826
2017,Natural rubber in primary forms,700.388910242562,77.2006333311067,141214.21087162892,140.81397900510262,830.6914429964866
2019,"Onions and shallots, dry (excluding dehydrated)",652.6476747602468,107.81426322282631,149922.89309761373,139.2290851934718,810.24422166452
2015,Sorghum,655.2173171735187,77.69373870002325,147527.28749132002,211.50576102687603,800.688904169368
2007,"Cotton lint, ginned",672.1158859699974,83.45669089901547,136066.71925402255,212.33548397566594,807.5785588991293
2000,"Meat of sheep, fresh or chilled (biological)",653.2685155100132,105.86628444717016,149974.95769123003,163.13578809323474,788.2660967214101
2016,Potatoes,687.7132793944622,93.07776851335933,157305.5649349716,150.4269419865451,795.1019247638231
2011,Cocoa beans,651.0771415318402,65.5994949958374,133660.5464553185,230.09789203711438,754.607715993491
2020,Sweet potatoes,679.2620368951783,118.76253717857668,140484.695972353,153.73810412416705,788.5118435349701
2010,"Onions and shallots, dry (excluding dehydrated)",669.4677275992216,84.60648862857448,132420.59064920555,209.03214859101845,831.4445570998577
2004,"Cassava, fresh",678.9206896061254,86.51529066167771,146286.70398875943,164.89337862192446,799.2143023302641
2011,"Pistachios, in shell",658.6806688109331,96.39341379516945,151615.15727552035,119.35889831297938,798.3815923317544
2016,Natural honey,662.3002618270194,101.93280196533506,147190.729841445,252.35114436601452,816.2188786875078
2005,Raw milk of cattle,675.3531887027357,121.97321437964598,153623.20458302693,177.73873215140318,803.4033050969697
2000,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",678.5351458476637,67.65562776918853,150815.97754411426,136.19833837042523,780.5171206993903
2004,"Meat of sheep, fresh or chilled (biological)",672.3468532010895,104.94593314416315,155173.96270997447,102.19525397606918,796.7199470283286
2013,Taro,723.6337813582168,103.70179542102512,152464.27993299905,107.2354974529877,773.5424142909519
2004,Unmanufactured tobacco,642.7508031005857,90.49917634716222,144648.51074941608,153.08996716009932,799.9190401969279
2021,Rice,670.5467968142428,104.3657554325173,146996.85837363778,267.991981541509,779.4917977364433
2023,Cocoa beans,625.2640399993147,106.57076027482218,142319.84151505874,142.50244343111726,814.8126890251971
2000,Palm oil,683.6353550228458,71.8272082354689,145509.94524812335,244.1082789821396,786.0419843490956
2017,Raw milk of cattle,639.0155145715198,118.80314759848642,146972.3844525542,165.1973539346752,779.7527186018312
2015,Tomatoes,664.123602986527,69.17521621320185,146238.68947478684,112.67801780974527,793.9901570182926
2008,Plantains and cooking bananas,661.3109809028845,75.52690579169237,153374.49372398164,148.07497794230957,803.5546331671164
2018,Tomatoes,680.8996444608593,88.62983490591253,145012.38577992943,107.68614117795723,772.1001568477253
2021,"Cow peas, dry",655.8891831364688,121.43075770807982,142002.7940246768,128.93711476663668,785.8214648380505
2004,Unmanufactured tobacco,654.6137397320048,87.93280056397317,142315.17091794766,127.44813427103351,798.3500428983903
2001,Taro,715.5486045854012,92.07764165951181,149938.72745057623,76.54534399076607,823.0141677752528
2014,"Meat of cattle with the bone, fresh or chilled (biological)",681.00991437706,114.03782906884243,139647.5340520186,247.37534080556568,745.6724814986467
2006,Maize (corn),655.6413851021562,88.05187787179187,145657.295241709,182.28638887594346,808.550060858187
2003,Plantains and cooking bananas,664.9479005084874,74.88009931631383,153300.7273197407,137.42161708392427,788.5754854964
2000,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",721.8335592309465,86.29812748169925,148126.21832116775,182.82342468649884,786.3545898466089
2012,Tomatoes,665.4179643152913,113.11852751736063,146290.19914686983,129.9615176827263,782.624257581807
2019,Palm oil,651.7946119682526,93.61962496610101,146483.67407427143,38.1824390963416,788.968885111837
2021,Yams,651.9230261590325,121.51652389611786,141515.40313132774,319.5701190261569,808.6631408027621
2006,Natural rubber in primary forms,655.9991162331369,103.6256739042063,142377.5525402909,181.21553119868236,785.5110673614167
2014,"Onions and shallots, dry (excluding dehydrated)",654.6379789900226,82.88451596437172,145687.3177278907,142.28488539909114,829.4186371007946
2022,"Meat of chickens, fresh or chilled (biological)",634.0834752123469,93.32279457725015,148019.59124301007,75.03979678095773,808.7241324703703
2013,Unmanufactured tobacco,638.7469077544149,79.75837823814578,151403.97615147414,97.02804760770138,800.2062392875796
2022,"Hen eggs in shell, fresh",647.5932994319832,82.53015455054242,147126.02917832078,254.46013384257463,792.9256744281897
2018,"Meat of pig with the bone, fresh or chilled (biological)",690.2200412164171,159.74291377566033,153427.09697123483,246.83246480475273,820.0438808610843
2021,Cocoa beans,661.035792044638,107.83601766078114,154689.21616851122,209.39628916477676,822.9671905196885
2023,Rice,666.2580599900031,105.47311984537407,150639.5621548746,115.9816854443387,773.0191538394373
2019,"Seed cotton, unginned",710.5755514204711,83.20894528065301,152788.133132743,247.23423676367992,782.2088346765404
2023,"Meat of pig with the bone, fresh or chilled (biological)",711.3231251609768,116.10041100449016,141709.65848552313,194.224668262047,808.9394009123628
2017,Unmanufactured tobacco,664.0091623686922,109.04788403716802,140917.23141902327,204.4817597824061,814.9804156734026
2009,Natural rubber in primary forms,653.547005342322,120.78096935064053,149253.09297391443,194.0440845869917,790.2399858183368
2008,Palm kernels,646.5400012526181,120.0533622362507,139957.17703312836,96.3861781335242,781.3978995902721
2007,Palm oil,693.2561837540713,70.37031068881114,145211.36687238392,111.82748982748501,797.819049303853
2009,"Groundnuts, excluding shelled",666.3316936571556,75.90905767122536,150519.18561911228,146.2246290444113,825.7806653994419
2016,"Groundnuts, excluding shelled",660.8780639531406,77.49983277831943,153730.09071588962,203.91752274148504,797.067481985565
2001,"Groundnuts, excluding shelled",648.0629734086976,78.39754036028742,145392.14784102325,102.71393325267208,770.9679813880196
2005,Rice,649.3829183924826,97.40843547417983,143413.50461592514,162.96821661761985,798.4384613360706
2004,"Meat of sheep, fresh or chilled (biological)",682.0746564076215,84.05459822883671,148265.5342000215,162.90506185667684,811.9017582091193
2008,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",633.0097626862064,123.64562812171175,141295.50887484415,211.37252183120827,794.2192505575271
2004,"Meat of pig with the bone, fresh or chilled (biological)",702.3189714764624,121.12684824149854,145796.83285099646,205.4691141452125,821.4101330342004
2017,Natural honey,656.4575713483766,92.45972609908837,146623.22585108218,121.22424091222274,813.5637774948719
2019,Unmanufactured tobacco,667.9838323352704,121.88654325252082,146523.3061291096,244.06984583919447,795.011618310595
2008,Bananas,632.3635719186076,114.878669418877,147105.743461553,113.57354592731488,797.1096771773314
2016,"Meat of cattle with the bone, fresh or chilled (biological)",672.1019325155532,85.79605162261508,142490.6518146029,226.3475094598669,759.4116026808578
2016,"Cotton lint, ginned",662.6232823821074,62.41841984989055,143028.2611293715,144.22829244740947,820.4513312827654
2011,"Coffee, green",670.9704926971302,89.28712423586303,142927.6447873005,179.931835036498,789.656449811116
2006,"Meat of pig with the bone, fresh or chilled (biological)",716.6241776136809,82.88731804409687,138562.7543964883,183.03491037004463,788.2476619989952
2002,Natural honey,677.8038520365315,95.65423438746143,148372.37770169412,181.62090940026914,785.2497246539739
2009,Natural honey,648.6331351384501,93.89507431339521,151136.5133509236,205.4604972865579,805.3807480343241
2001,Bananas,651.1333133464271,93.5019148937624,150644.77650673126,191.30851226150602,773.672936769269
2002,Natural rubber in primary forms,690.3268462402373,100.41192113096143,145350.7417901598,210.91799385835628,776.5633411502713
2015,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",711.433709392627,74.3688208040188,142608.19989514415,194.96653538208616,795.1962947505351
2001,"Cassava, fresh",680.9304512853557,98.72705417381958,150384.79930427702,108.51277441853719,783.7165301528248
2023,Potatoes,693.1342929994673,85.96240771501888,149857.84120433635,185.22549109272876,802.9514682519838
2009,"Coffee, green",690.7650423629254,95.55638300822928,147750.32930464507,143.54204223956273,784.4490111971985
2005,Natural rubber in primary forms,715.0448430635498,106.91779768875682,155384.78235457995,116.2724134694652,828.1475220720339
2021,Natural honey,613.9852054810433,74.19065341195852,146531.0984856283,157.24354273096438,810.1159469202103
2010,Taro,692.4894788419601,88.33724522023043,145378.77617283913,180.89731731658392,809.8645210321012
2022,Unmanufactured tobacco,701.9849919799311,90.77863649984101,144664.13943709058,184.21928876421862,784.1475617080961
2006,Natural honey,632.3111994787571,84.84261543671435,138858.83756005956,224.53677462184277,844.3603902733112
2014,"Meat of pig with the bone, fresh or chilled (biological)",645.9028651426318,106.05409245226832,149969.92591317504,237.10099331340825,787.4665764990357
2005,"Meat of pig with the bone, fresh or chilled (biological)",646.9494282039797,81.7508246282669,146135.7992566747,188.5495789026972,781.9705912387199
2019,"Cow peas, dry",650.6092047715027,84.22564401863889,149212.88229924758,197.59085621529985,810.3816487236292
2008,"Meat of chickens, fresh or chilled (biological)",658.0213991347584,81.907863015993,155872.6161029198,176.50098902361214,800.1513594433288
2021,Potatoes,679.7509950544725,108.93748118185599,144709.4672429405,210.09681054730862,779.8791105996986
2019,Tomatoes,698.4431501978453,85.16998832409072,134973.18250850582,196.0849443066826,840.1637400262938
2011,Palm oil,704.9124193958803,99.45733087352731,149068.57794001745,169.01113267193918,815.758786748379
2018,"Meat of pig with the bone, fresh or chilled (biological)",647.3382188277908,122.19222652872509,147497.52304192696,279.33466571504437,796.326902809881
2019,Sorghum,647.1318207017348,91.43437370501519,143000.956712607,144.42636919273843,844.2689994061874
2002,"Meat of pig with the bone, fresh or chilled (biological)",711.947565863311,109.23756021077133,148649.5577705711,244.45838520024625,812.4623996702873
2014,"Meat of cattle with the bone, fresh or chilled (biological)",691.8752287253835,117.6269612716709,150593.70769298548,104.02089104848253,796.0087773886643
2001,"Meat of sheep, fresh or chilled (biological)",674.9588559188941,107.96452341088018,141930.17654140585,212.41636418740214,841.8755496880607
2020,Rice,686.6730109294732,92.30463027060786,145156.5667854467,243.56395495117124,809.4264914540063
2001,Potatoes,671.578797207281,102.18826639525318,154046.99474170824,76.3745838144334,808.5517020309296
2021,"Meat of chickens, fresh or chilled",688.2104511542527,73.24597111324378,143055.11513631677,178.68306601758408,788.5198442413122
2002,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",662.390909767652,80.85600263802469,146996.57486953252,207.50623942703157,797.2350664985152
2005,"Coffee, green",680.5370586960012,83.48652228579519,133541.17026224418,184.33371757123268,788.0329368672379
2014,"Meat of cattle with the bone, fresh or chilled (biological)",627.1565291517394,126.1658318128882,139253.9985870571,190.64333414517756,825.0415117053512
2009,"Cassava, fresh",651.8393818180613,80.36788229644496,147450.8135791276,178.54669548366255,764.058513916173
2008,Unmanufactured tobacco,652.1625753591139,80.14449874134652,152803.1651403916,117.02314604674979,823.5642054458192
2000,Palm oil,661.2412096666168,76.89783530653922,139853.0776824586,290.1378169726015,778.6999462105633
2015,"Groundnuts, excluding shelled",644.6775130194318,100.95382643923539,147036.04640276608,146.55864419903943,795.088372721252
2005,Natural honey,656.4666018881318,94.69597090030722,144784.636547195,193.44359930377465,790.3424690280376
2008,Sorghum,627.0404887908807,108.85803466567245,151428.66636742605,139.39355351055804,785.843747054618
2003,Rice,688.9339249546713,102.62554500143429,140574.20956585067,57.94237786379446,810.042479747232
2001,"Meat of sheep, fresh or chilled (biological)",669.9975050954824,71.85080230941296,148813.61433430103,125.50989367738094,796.143012517946
2003,Yams,621.3166824295438,80.4474834601184,143394.7726574823,99.35520275107248,782.8928215815445
2000,"Cassava, fresh",647.428013346424,113.03658123441129,147778.41621659597,226.31391432605386,799.326707388078
2018,"Coffee, green",682.5709534896893,89.5071763416219,147007.88135400595,141.39213656260665,782.325062251192
2009,"Meat of chickens, fresh or chilled (biological)",656.1822522712505,110.37052728054417,145404.3307217505,146.03097040583123,785.4912868044937
2020,"Cassava, fresh",651.5646668586813,90.31143579154421,149052.2853238105,118.51900173464257,766.301535003746
2014,"Pistachios, in shell",670.2351303525819,78.04180358594616,146881.4897639784,176.4373073005845,787.2406169148269
2021,Sweet potatoes,682.7808367181707,88.00773834527338,145999.19458208012,135.91261154676533,806.1308873124128
2018,"Pistachios, in shell",629.3823369516494,78.03590307702854,144881.14342234988,221.3532739271688,796.989295143683
2015,Rice,688.9767650993606,84.07335857423762,147051.21804119027,186.83750351928742,832.548070163985
2020,"Hen eggs in shell, fresh",648.4641122146029,95.57053560875266,147773.44383319395,143.14424807860698,848.5031462589483
2023,Potatoes,671.9350716153302,100.23072636580928,141717.5156920605,214.24718995668036,786.9624288581077
2021,"Meat of chickens, fresh or chilled",671.410306442079,68.70378016145949,144915.8699028767,172.13256351599128,779.5804416304364
2003,"Meat of pig with the bone, fresh or chilled (biological)",656.660927115631,92.2961298976375,141387.29636930773,172.81038264932693,818.8431277117011
2001,Yams,641.7631182789028,83.75741397687769,146463.99897855966,98.60379217823309,802.9509616251731
2012,Palm oil,663.9023142200563,82.83042787589179,143701.56506819345,168.1812307255637,818.9642823248216
2000,"Meat of sheep, fresh or chilled (biological)",721.2328199350801,94.54691929727012,150517.14183236987,187.8127693307293,804.2234114086124
2016,"Pistachios, in shell",631.6226597489153,84.29987191993578,150026.86098124704,238.41387847474664,792.3596398510067
2012,"Groundnuts, excluding shelled",723.2423012359704,113.28871993297409,142049.48327464174,134.14085586966326,792.4730958201466
2003,"Beans, dry",664.6812755305283,110.37757815403987,146651.68936547122,285.64096853410496,804.9023323518431
2006,Tomatoes,673.5340531754835,110.28407441940456,149855.80898870542,199.5789532062787,792.024518870225
2016,Palm oil,639.8715863212824,85.13299707791944,145786.68449164345,95.76494356313901,820.6368216484796
2008,"Meat of chickens, fresh or chilled",649.3348281624998,78.11916748648413,143022.13846843588,129.47563166055156,770.2000519944983
2003,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",657.3856211616836,93.7870989510957,141201.2084522396,242.78549557567032,820.5296695057441
2018,Bananas,641.1020615364869,90.30142451597996,150934.5639003554,233.8969945129491,758.7787818262015
2000,"Meat of sheep, fresh or chilled (biological)",666.2053719416981,83.4243025739235,151176.79183388845,172.6402114428545,799.1488425117466
2009,"Meat of cattle with the bone, fresh or chilled (biological)",660.2624339086211,74.92063331026955,145623.48809809334,179.231422517722,789.6259421720512
2003,Cocoa beans,727.9963449358962,91.93388047125289,150493.914015097,113.50502367853082,765.9196827114986
2008,"Meat of chickens, fresh or chilled",637.4936850924104,86.49560825648688,131837.17344303688,237.80767437659648,755.0464084509474
2012,Taro,675.5536261652818,102.88185556584426,153300.99934600978,122.34718302610602,774.2965033824188
2013,"Cow peas, dry",679.908299119879,102.53324078309616,145878.5020660777,213.97259292100026,797.1604833157289
2009,"Pistachios, in shell",640.3632942032691,109.06864709161472,147372.10889646102,239.33765579808627,784.2031142089278
2005,Plantains and cooking bananas,693.0777355264094,73.6672167320734,145060.63747413375,174.14331507580482,775.4278187610986
2015,"Coffee, green",660.5231002763754,98.57252462567845,153641.76350180112,220.1161056709393,823.2924184429698
2005,"Coffee, green",597.7012211153323,81.64466441676889,141359.5679726859,264.1175227661141,771.6031032259509
2016,"Meat of sheep, fresh or chilled (biological)",692.2683990259612,74.2504368481077,154035.52772549778,185.1339773253663,809.8291434155111
2009,Sweet potatoes,638.9646841397533,86.12761645604331,148644.58069718914,162.97044654323207,778.4668566168781
2017,"Groundnuts, excluding shelled",641.0396622786512,108.58722471229324,149776.5471720544,168.39289448725356,773.790678121351
2021,"Cotton lint, ginned",693.1099731495962,86.9718747067167,145017.20327581902,134.58614223122495,784.1700242460644
2017,Potatoes,662.0580661902708,116.03846990966065,140122.13010298173,133.45634772798573,808.6451177286044
2002,Natural rubber in primary forms,700.0060751793692,100.78982774307897,151315.7799201441,193.85587555611454,768.8174816525606
2019,"Meat of pig with the bone, fresh or chilled (biological)",708.7778935237837,86.64529282556532,148220.26784841024,163.53804625736515,801.9959019946563
2020,Palm kernels,653.1250568531553,109.9573764438701,153471.3433840077,188.11399620739266,777.0315968310945
2014,"Beans, dry",696.2707855414751,99.23760159198825,145694.3444913851,97.23872987220082,780.6314593796012
2014,"Hen eggs in shell, fresh",649.8090866210377,78.56825918357339,144567.06919796902,167.10459610547238,804.2596285653435
2003,"Meat of pig with the bone, fresh or chilled (biological)",739.4663881767896,120.4386895439817,153603.6672756651,223.24142986935254,839.7164533834117
2008,"Meat of goat, fresh or chilled (biological)",651.6842005268878,96.44883235657112,156222.69691495082,115.78932351602847,778.0264569847702
2018,"Meat of chickens, fresh or chilled",703.2555338916244,92.83859289005635,146709.96197429224,172.56185807155694,810.6444084576622
2023,"Meat of chickens, fresh or chilled",697.7866114392715,79.72365996168973,142899.43860817805,79.00507181990884,789.992549239863
2016,Tomatoes,681.9555453260923,110.24972402439005,150715.87990641134,106.46243625117069,786.7519276885863
2010,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",652.3566158203238,100.31578142069357,145393.12326161022,212.11858174873186,817.6743169795253
2008,Natural honey,667.9309859045819,101.99522271470258,149659.54021946757,156.2713226991819,779.3763405673244
2009,Raw milk of cattle,607.8652672744877,84.94367985738744,145366.84622056983,262.8391806417565,773.1645322486271
2017,"Hen eggs in shell, fresh",679.2055118142918,105.068158588925,154483.29618352265,193.35769288604502,805.4503126889039
2019,Taro,682.9613705936758,106.233853913836,143165.7785672101,198.2653206092956,828.1424727142571
2012,Unmanufactured tobacco,676.4778932346654,82.52497642855712,149065.87440507338,117.91143487008442,811.2466908903452
2007,Sorghum,583.2737255240474,71.3017979150591,144219.71624130296,152.48026852260674,768.1064491697915
2006,"Coffee, green",634.5038173101299,101.27724590035783,145255.69328535974,135.10372826244875,783.9401359051438
2016,"Meat of chickens, fresh or chilled",650.0301811773644,68.95644576618787,144602.9478186607,118.4634503873001,815.8387616160584
2020,Bananas,681.2226786584956,94.83688667784065,150356.26642293067,204.93019366963614,827.8690011426942
2022,"Pistachios, in shell",681.1530778321138,85.84797343846436,151255.04166713296,214.96133065326336,800.8210232900107
2014,"Cassava, fresh",667.3661969036889,110.8366281721078,149451.92023712545,191.6823970732018,784.6633461023663
2019,"Cassava, fresh",691.5302767609429,86.66399164876586,146123.30875873723,130.33217770353002,829.1671735718945
2014,"Cow peas, dry",641.6856394037372,109.16574459033103,147364.12624747155,188.27203911970253,794.7549250814188
2000,"Meat of goat, fresh or chilled (biological)",690.7799608336442,84.84350834482858,151151.8339347607,76.10161729154656,784.130625301435
